,Sentence_id,Word,POS,Tag
606943,,and,CC,0
606944,,Hurricane,NNP,9
606945,,Rita,NNP,10
606946,,ravaged,VBD,0
606947,,the,DT,0
606948,,U.S.,NNP,7
606949,,state,NN,0
606950,,.,.,0
606951,34648.0,Governor,NNP,0
606952,,Kathleen,NNP,1
606953,,Blanco,NNP,2
606954,,Monday,NNP,13
606955,,said,VBD,0
606956,,the,DT,0
606957,,state,NN,0
606958,,'s,POS,0
606959,,$,$,0
606960,,7.5,CD,0
606961,,billion,CD,0
606962,,plan,NN,0
606963,,offers,VBZ,0
606964,,up,RP,0
606965,,to,TO,0
606966,,$,$,0
606967,,"1,50,000",CD,0
606968,,to,TO,0
606969,,homeowners,NNS,0
606970,,to,TO,0
606971,,repair,VB,0
606972,,",",",",0
606973,,rebuild,VB,0
606974,,or,CC,0
606975,,relocate,VB,0
606976,,to,TO,0
606977,,a,DT,0
606978,,designated,VBN,0
606979,,area,NN,0
606980,,.,.,0
606981,34649.0,Homeowners,NNS,0
606982,,could,MD,0
606983,,also,RB,0
606984,,accept,VB,0
606985,,a,DT,0
606986,,buyout,NN,0
606987,,of,IN,0
606988,,60,CD,0
606989,,percent,NN,0
606990,,of,IN,0
606991,,the,DT,0
606992,,pre-storm,JJ,0
606993,,value,NN,0
606994,,of,IN,0
606995,,their,PRP$,0
606996,,houses,NNS,0
606997,,",",",",0
606998,,not,RB,0
606999,,to,TO,0
607000,,exceed,VB,0
607001,,$,$,0
607002,,"1,50,000",CD,0
607003,,.,.,0
607004,34650.0,Officials,NNS,0
607005,,say,VBP,0
607006,,some,DT,0
607007,,"3,30,000",CD,0
607008,,homes,NNS,0
607009,,suffered,VBD,0
607010,,damage,NN,0
607011,,",",",",0
607012,,including,VBG,0
607013,,more,JJR,0
607014,,than,IN,0
607015,,"1,00,000",CD,0
607016,,that,WDT,0
607017,,were,VBD,0
607018,,significantly,RB,0
607019,,damaged,VBN,0
607020,,or,CC,0
607021,,destroyed,VBN,0
607022,,.,.,0
607023,34651.0,Uninsured,JJ,0
607024,,homeowners,NNS,0
607025,,would,MD,0
607026,,also,RB,0
607027,,be,VB,0
607028,,covered,VBN,0
607029,,under,IN,0
607030,,the,DT,0
607031,,plan,NN,0
607032,,",",",",0
607033,,but,CC,0
607034,,would,MD,0
607035,,be,VB,0
607036,,subject,JJ,0
607037,,to,TO,0
607038,,a,DT,0
607039,,30,CD,0
607040,,percent,NN,0
607041,,penalty,NN,0
607042,,.,.,0
607043,34654.0,At,IN,0
607044,,least,JJS,0
607045,,18,CD,0
607046,,people,NNS,0
607047,,have,VBP,0
607048,,been,VBN,0
607049,,slain,VBN,0
607050,,in,IN,0
607051,,attacks,NNS,0
607052,,central,JJ,0
607053,,Nigeria,NNP,7
607054,,",",",",0
607055,,in,IN,0
607056,,the,DT,0
607057,,latest,JJS,0
607058,,breakout,NN,0
607059,,of,IN,0
607060,,inter-religious,JJ,0
607061,,violence,NN,0
607062,,that,WDT,0
607063,,has,VBZ,0
607064,,killed,VBN,0
607065,,thousands,NNS,0
607066,,over,IN,0
607067,,the,DT,0
607068,,past,JJ,13
607069,,decade,NN,14
607070,,.,.,0
607071,34655.0,Authorities,NNS,0
607072,,in,IN,0
607073,,Plateau,NNP,15
607074,,State,NNP,16
607075,,said,VBD,0
607076,,people,NNS,0
607077,,with,IN,0
607078,,machetes,NNS,0
607079,,on,IN,0
607080,,Tuesday,NNP,13
607081,,killed,VBD,0
607082,,13,CD,0
607083,,people,NNS,0
607084,,",",",",0
607085,,including,VBG,0
607086,,women,NNS,0
607087,,and,CC,0
607088,,children,NNS,0
607089,,.,.,0
607090,34656.0,The,DT,0
607091,,attack,NN,0
607092,,took,VBD,0
607093,,place,NN,0
607094,,before,IN,0
607095,,dawn,NN,0
607096,,in,IN,0
607097,,the,DT,0
607098,,majority,NN,0
607099,,Christian,JJ,0
607100,,village,NN,0
607101,,of,IN,0
607102,,Kuru,NNP,15
607103,,Wareng,NNP,16
607104,,.,.,0
607105,34657.0,Five,CD,0
607106,,other,JJ,0
607107,,people,NNS,0
607108,,were,VBD,0
607109,,killed,VBN,0
607110,,in,IN,0
607111,,a,DT,0
607112,,separate,JJ,0
607113,,attack,NN,0
607114,,Tuesday,NNP,13
607115,,in,IN,0
607116,,the,DT,0
607117,,nearby,JJ,0
607118,,area,NN,0
607119,,of,IN,0
607120,,Barakin,NNP,15
607121,,Ladi,NNP,16
607122,,.,.,0
607123,34658.0,The,DT,0
607124,,two,CD,0
607125,,sites,NNS,0
607126,,are,VBP,0
607127,,located,VBN,0
607128,,in,IN,0
607129,,Nigeria,NNP,7
607130,,'s,POS,0
607131,,volatile,JJ,0
607132,,Middle,NN,7
607133,,Belt,NNP,8
607134,,",",",",0
607135,,where,WRB,0
607136,,the,DT,0
607137,,mostly,RB,0
607138,,Muslim,JJ,0
607139,,north,NN,0
607140,,meets,VBZ,0
607141,,the,DT,0
607142,,mainly,RB,0
607143,,Christian,JJ,0
607144,,south,NN,0
607145,,.,.,0
607146,34659.0,Nearby,RB,0
607147,,is,VBZ,0
607148,,the,DT,0
607149,,city,NN,0
607150,,of,IN,0
607151,,Jos,NNP,7
607152,,",",",",0
607153,,where,WRB,0
607154,,at,IN,0
607155,,least,JJS,0
607156,,80,CD,0
607157,,people,NNS,0
607158,,died,VBD,0
607159,,in,IN,0
607160,,a,DT,0
607161,,wave,NN,0
607162,,of,IN,0
607163,,Christmas,NNP,15
607164,,Eve,NNP,16
607165,,bombings,NNS,0
607166,,claimed,VBN,0
607167,,by,IN,0
607168,,the,DT,0
607169,,radical,JJ,0
607170,,Islamist,NN,0
607171,,group,NN,0
607172,,Boko,NNP,15
607173,,Haram,NNP,16
607174,,.,.,0
607175,34660.0,Nigerian,JJ,3
607176,,authorities,NNS,0
607177,,say,VBP,0
607178,,the,DT,0
607179,,attacks,NNS,0
607180,,were,VBD,0
607181,,intended,VBN,0
607182,,to,TO,0
607183,,inflame,VB,0
607184,,tensions,NNS,0
607185,,between,IN,13
607186,,Muslims,NNPS,14
607187,,and,CC,14
607188,,Christians,NNPS,14
607189,,before,IN,14
607190,,April,NNP,14
607191,,'s,POS,0
607192,,scheduled,JJ,0
607193,,presidential,JJ,0
607194,,election,NN,0
607195,,.,.,0
607196,34661.0,The,DT,0
607197,,Arab,JJ,3
607198,,television,NN,0
607199,,station,NN,0
607200,,al-Jazeera,NNP,15
607201,,has,VBZ,0
607202,,aired,VBN,0
607203,,a,DT,0
607204,,new,JJ,0
607205,,videotape,NN,0
607206,,in,IN,0
607207,,which,WDT,0
607208,,the,DT,0
607209,,deputy,NN,0
607210,,leader,NN,0
607211,,of,IN,0
607212,,the,DT,0
607213,,al-Qaida,NNP,15
607214,,'s,POS,0
607215,,terror,NN,0
607216,,network,NN,0
607217,,denounces,VBZ,0
607218,,U.S.,NNP,7
607219,,calls,NNS,0
607220,,for,IN,0
607221,,reform,NN,0
607222,,in,IN,0
607223,,the,DT,0
607224,,Middle,NNP,7
607225,,East,NNP,8
607226,,and,CC,0
607227,,rejects,VBZ,0
607228,,the,DT,0
607229,,possibility,NN,0
607230,,of,IN,0
607231,,peaceful,JJ,0
607232,,change,NN,0
607233,,.,.,0
607234,34662.0,The,DT,0
607235,,tape,NN,0
607236,,",",",",0
607237,,broadcast,NN,0
607238,,Friday,NNP,13
607239,,",",",",0
607240,,carries,VBZ,0
607241,,a,DT,0
607242,,message,NN,0
607243,,from,IN,0
607244,,Ayman,NNP,1
607245,,al-Zawahiri,NNP,2
607246,,in,IN,0
607247,,which,WDT,0
607248,,he,PRP,0
607249,,says,VBZ,0
607250,,expelling,VBG,0
607251,,the,DT,0
607252,,"""",``,0
607253,,invading,VBG,0
607254,,Crusaders,NNPS,0
607255,,and,CC,0
607256,,Jewish,JJ,0
607257,,"""",``,0
607258,,forces,NNS,0
607259,,from,IN,0
607260,,the,DT,0
607261,,Middle,NNP,7
607262,,East,NNP,8
607263,,will,MD,0
607264,,not,RB,0
607265,,be,VB,0
607266,,accomplished,VBN,0
607267,,through,IN,0
607268,,demonstrations,NNS,0
607269,,.,.,0
607270,34663.0,He,PRP,0
607271,,said,VBD,0
607272,,reform,NN,0
607273,,is,VBZ,0
607274,,possible,JJ,0
607275,,only,RB,0
607276,,through,IN,0
607277,,fighting,VBG,0
607278,,for,IN,0
607279,,the,DT,0
607280,,sake,NN,0
607281,,of,IN,0
607282,,God,NNP,7
607283,,.,.,0
607284,34664.0,Ayman,NNP,1
607285,,al-Zawahiri,NNP,2
607286,,",",",",0
607287,,speaking,VBG,0
607288,,with,IN,0
607289,,a,DT,0
607290,,rifle,NN,0
607291,,beside,IN,0
607292,,him,PRP,0
607293,,",",",",0
607294,,also,RB,0
607295,,criticized,VBD,0
607296,,the,DT,0
607297,,Pakistani,JJ,3
607298,,",",",",0
607299,,Saudi,NNP,7
607300,,and,CC,0
607301,,Egyptian,JJ,3
607302,,governments,NNS,0
607303,,.,.,0
607304,34665.0,U.S.,NNP,7
607305,,officials,NNS,0
607306,,say,VBP,0
607307,,they,PRP,0
607308,,believe,VBP,0
607309,,Osama,NNP,1
607310,,bin,NNP,2
607311,,Laden,NNP,2
607312,,and,CC,0
607313,,his,PRP$,0
607314,,former,JJ,0
607315,,deputy,NN,0
607316,,may,MD,0
607317,,be,VB,0
607318,,hiding,VBG,0
607319,,in,IN,0
607320,,the,DT,0
607321,,rugged,JJ,0
607322,,mountains,NNS,0
607323,,along,IN,0
607324,,the,DT,0
607325,,Pakistan-Afghanistan,JJ,0
607326,,border,NN,0
607327,,.,.,0
607328,34666.0,A,DT,0
607329,,Pakistani,JJ,3
607330,,court,NN,0
607331,,has,VBZ,0
607332,,sentenced,VBN,0
607333,,an,DT,0
607334,,al-Qaida-linked,JJ,0
607335,,militant,NN,0
607336,,to,TO,0
607337,,death,NN,0
607338,,for,IN,0
607339,,plotting,VBG,0
607340,,a,DT,0
607341,,suicide,NN,0
607342,,attack,NN,0
607343,,that,WDT,0
607344,,killed,VBD,0
607345,,a,DT,0
607346,,U.S.,NNP,7
607347,,diplomat,NN,0
607348,,in,IN,0
607349,,Karachi,NNP,7
607350,,two,CD,13
607351,,years,NNS,0
607352,,ago,RB,0
607353,,.,.,0
607354,34667.0,The,DT,0
607355,,anti-terrorism,JJ,0
607356,,court,NN,0
607357,,in,IN,0
607358,,Karachi,NNP,7
607359,,convicted,VBD,0
607360,,Anwarul,NNP,1
607361,,Haq,NNP,2
607362,,Wednesday,NNP,13
607363,,of,IN,0
607364,,murder,NN,0
607365,,and,CC,0
607366,,terrorism,NN,0
607367,,in,IN,0
607368,,connection,NN,0
607369,,with,IN,0
607370,,the,DT,0
607371,,bombing,NN,0
607372,,.,.,0
607373,34668.0,In,IN,0
607374,,the,DT,0
607375,,March,NNP,13
607376,,2006,CD,14
607377,,attack,NN,0
607378,,",",",",0
607379,,a,DT,0
607380,,suicide,NN,0
607381,,bomber,NN,0
607382,,rammed,VBD,0
607383,,his,PRP$,0
607384,,car,NN,0
607385,,into,IN,0
607386,,a,DT,0
607387,,vehicle,NN,0
607388,,carrying,VBG,0
607389,,U.S.,NNP,7
607390,,diplomat,NN,0
607391,,David,NNP,1
607392,,Foy,NNP,2
607393,,near,IN,0
607394,,the,DT,0
607395,,American,JJ,3
607396,,consulate,NN,0
607397,,in,IN,0
607398,,Karachi,NNP,7
607399,,.,.,0
607400,34669.0,The,DT,0
607401,,explosion,NN,0
607402,,killed,VBD,0
607403,,Foy,NNP,1
607404,,and,CC,0
607405,,three,CD,0
607406,,Pakistanis,NNS,3
607407,,",",",",0
607408,,one,CD,0
607409,,day,NN,0
607410,,before,IN,0
607411,,President,NNP,1
607412,,Bush,NNP,2
607413,,began,VBD,0
607414,,an,DT,0
607415,,official,JJ,0
607416,,visit,NN,0
607417,,to,TO,0
607418,,Pakistan,NNP,7
607419,,.,.,0
607420,34670.0,Pakistani,JJ,3
607421,,authorities,NNS,0
607422,,arrested,VBN,0
607423,,Haq,NNP,7
607424,,and,CC,0
607425,,another,DT,0
607426,,suspect,NN,0
607427,,",",",",0
607428,,Usman,NNP,1
607429,,Ghani,NNP,2
607430,,",",",",0
607431,,several,JJ,13
607432,,months,NNS,0
607433,,later,RB,13
607434,,and,CC,0
607435,,accused,VBN,0
607436,,both,DT,0
607437,,of,IN,0
607438,,links,NNS,0
607439,,to,TO,0
607440,,al-Qaida,NNP,15
607441,,.,.,0
607442,34671.0,The,DT,0
607443,,Karachi,NNP,7
607444,,court,NN,0
607445,,acquitted,VBN,0
607446,,Ghani,NNP,1
607447,,for,IN,0
607448,,lack,NN,0
607449,,of,IN,0
607450,,evidence,NN,0
607451,,.,.,0
607452,34672.0,The,DT,0
607453,,Associated,NNP,15
607454,,Press,NNP,16
607455,,quotes,VBZ,0
607456,,a,DT,0
607457,,defense,NN,0
607458,,lawyer,NN,0
607459,,Mohammed,NNP,1
607460,,Farooq,NNP,2
607461,,as,IN,0
607462,,saying,VBG,0
607463,,Haq,NNP,1
607464,,will,MD,0
607465,,appeal,VB,0
607466,,his,PRP$,0
607467,,conviction,NN,0
607468,,.,.,0
607469,34673.0,The,DT,0
607470,,lawyer,NN,0
607471,,also,RB,0
607472,,accused,VBD,0
607473,,police,NNS,0
607474,,of,IN,0
607475,,producing,VBG,0
607476,,"""",``,0
607477,,fake,JJ,0
607478,,"""",``,0
607479,,witnesses,NNS,0
607480,,against,IN,0
607481,,his,PRP$,0
607482,,client,NN,0
607483,,.,.,0
607484,34674.0,The,DT,0
607485,,ruling,VBG,0
607486,,party,NN,0
607487,,of,IN,0
607488,,Egyptian,JJ,3
607489,,President,NNP,1
607490,,Hosni,NNP,2
607491,,Mubarak,NNP,2
607492,,looks,VBZ,0
607493,,set,VBN,0
607494,,to,TO,0
607495,,retain,VB,0
607496,,its,PRP$,0
607497,,two-thirds,NNS,0
607498,,majority,NN,0
607499,,in,IN,0
607500,,the,DT,0
607501,,454-seat,JJ,0
607502,,parliament,NN,0
607503,,",",",",0
607504,,following,VBG,0
607505,,Thursday,NNP,13
607506,,'s,POS,0
607507,,final,JJ,0
607508,,round,NN,0
607509,,of,IN,0
607510,,legislative,JJ,0
607511,,voting,NN,0
607512,,.,.,0
607513,34675.0,Preliminary,JJ,0
607514,,results,NNS,0
607515,,Friday,NNP,13
607516,,indicate,VBP,0
607517,,the,DT,0
607518,,National,NNP,15
607519,,Democratic,NNP,16
607520,,Party,NNP,16
607521,,won,VBD,0
607522,,at,IN,0
607523,,least,JJS,0
607524,,120,CD,0
607525,,seats,NNS,0
607526,,in,IN,0
607527,,the,DT,0
607528,,first,JJ,0
607529,,two,CD,0
607530,,rounds,NNS,0
607531,,and,CC,0
607532,,at,IN,0
607533,,least,JJS,0
607534,,four,CD,0
607535,,seats,NNS,0
607536,,Thursday,NNP,13
607537,,.,.,0
607538,34676.0,It,PRP,0
607539,,will,MD,0
607540,,have,VB,0
607541,,about,RB,0
607542,,125,CD,0
607543,,candidates,NNS,0
607544,,competing,VBG,0
607545,,in,IN,0
607546,,next,JJ,0
607547,,week,NN,0
607548,,'s,POS,13
607549,,run-off,NN,14
607550,,.,.,0
607551,34677.0,That,DT,0
607552,,run-off,NN,0
607553,,will,MD,0
607554,,be,VB,0
607555,,held,VBN,0
607556,,in,IN,0
607557,,districts,NNS,0
607558,,where,WRB,0
607559,,no,DT,0
607560,,candidate,NN,0
607561,,won,VBD,0
607562,,more,JJR,0
607563,,than,IN,0
607564,,50,CD,0
607565,,percent,NN,0
607566,,of,IN,0
607567,,the,DT,0
607568,,vote,NN,0
607569,,.,.,0
607570,34678.0,Egypt,NNP,7
607571,,'s,POS,0
607572,,main,JJ,0
607573,,opposition,NN,0
607574,,group,NN,0
607575,,",",",",0
607576,,the,DT,0
607577,,Muslim,NNP,15
607578,,Brotherhood,NNP,16
607579,,",",",",0
607580,,won,VBD,0
607581,,76,CD,0
607582,,seats,NNS,0
607583,,in,IN,0
607584,,the,DT,0
607585,,first,JJ,0
607586,,two,CD,0
607587,,phases,NNS,0
607588,,",",",",0
607589,,but,CC,0
607590,,none,NN,0
607591,,on,IN,0
607592,,Thursday,NNP,13
607593,,.,.,0
607594,34679.0,However,RB,0
607595,,",",",",0
607596,,35,CD,0
607597,,of,IN,0
607598,,the,DT,0
607599,,candidates,NNS,0
607600,,it,PRP,0
607601,,endorsed,VBD,0
607602,,qualified,VBD,0
607603,,to,TO,0
607604,,compete,VB,0
607605,,in,IN,0
607606,,the,DT,0
607607,,run-off,NN,0
607608,,.,.,0
607609,34680.0,Brotherhood,NNP,15
607610,,officials,NNS,0
607611,,accuse,VBP,0
607612,,authorities,NNS,0
607613,,of,IN,0
607614,,manipulating,VBG,0
607615,,the,DT,0
607616,,vote,NN,0
607617,,.,.,0
607618,34682.0,An,DT,0
607619,,opposition,NN,0
607620,,leader,NN,0
607621,,in,IN,0
607622,,Belarus,NNP,7
607623,,has,VBZ,0
607624,,been,VBN,0
607625,,released,VBN,0
607626,,after,IN,0
607627,,being,VBG,0
607628,,detained,VBN,0
607629,,trying,VBG,0
607630,,to,TO,0
607631,,enter,VB,0
607632,,a,DT,0
607633,,political,JJ,0
607634,,convention,NN,0
607635,,in,IN,0
607636,,Minsk,NNP,7
607637,,.,.,0
607638,34683.0,Police,NN,0
607639,,officials,NNS,0
607640,,say,VBP,0
607641,,presidential,JJ,0
607642,,hopeful,JJ,0
607643,,Alexander,NNP,1
607644,,Kozulin,NNP,2
607645,,was,VBD,0
607646,,detained,VBN,0
607647,,while,IN,0
607648,,trying,VBG,0
607649,,to,TO,0
607650,,register,VB,0
607651,,to,TO,0
607652,,attend,VB,0
607653,,a,DT,0
607654,,political,JJ,0
607655,,gathering,NN,0
607656,,.,.,0
607657,34684.0,Witnesses,NNS,0
607658,,say,VBP,0
607659,,Mr.,NNP,1
607660,,Kozulin,NNP,15
607661,,was,VBD,0
607662,,beaten,VBN,0
607663,,and,CC,0
607664,,driven,VBN,0
607665,,to,TO,0
607666,,a,DT,0
607667,,police,NN,0
607668,,station,NN,0
607669,,where,WRB,0
607670,,he,PRP,0
607671,,was,VBD,0
607672,,detained,VBN,0
607673,,.,.,0
607674,34685.0,He,PRP,0
607675,,was,VBD,0
607676,,later,RB,0
607677,,released,VBN,0
607678,,",",",",0
607679,,but,CC,0
607680,,prosecutors,NNS,0
607681,,say,VBP,0
607682,,he,PRP,0
607683,,may,MD,0
607684,,face,VB,0
607685,,charges,NNS,0
607686,,of,IN,0
607687,,hooliganism,NN,0
607688,,for,IN,0
607689,,allegedly,RB,0
607690,,shoving,VBG,0
607691,,a,DT,0
607692,,police,NN,0
607693,,officer,NN,0
607694,,and,CC,0
607695,,damaging,VBG,0
607696,,a,DT,0
607697,,picture,NN,0
607698,,of,IN,0
607699,,President,NNP,1
607700,,Alexander,NNP,2
607701,,Lukashenko,NNP,2
607702,,.,.,0
607703,34687.0,The,DT,0
607704,,United,NNP,7
607705,,States,NNPS,8
607706,,has,VBZ,0
607707,,criticized,VBN,0
607708,,Mr.,NNP,1
607709,,Lukashenko,NNP,2
607710,,",",",",0
607711,,calling,VBG,0
607712,,him,PRP,0
607713,,Europe,NNP,7
607714,,'s,POS,0
607715,,last,JJ,0
607716,,dictator,NN,0
607717,,.,.,0
607718,34689.0,The,DT,0
607719,,United,NNP,7
607720,,States,NNPS,8
607721,,and,CC,0
607722,,Russia,NNP,7
607723,,say,VBP,0
607724,,they,PRP,0
607725,,hope,VBP,0
607726,,to,TO,0
607727,,sign,VB,0
607728,,a,DT,0
607729,,formal,JJ,0
607730,,agreement,NN,0
607731,,next,JJ,0
607732,,week,NN,0
607733,,that,WDT,0
607734,,paves,VBZ,0
607735,,the,DT,0
607736,,way,NN,0
607737,,for,IN,0
607738,,Russia,NNP,7
607739,,to,TO,0
607740,,join,VB,0
607741,,the,DT,0
607742,,World,NNP,0
607743,,Trade,NNP,0
607744,,Organization,NNP,0
607745,,.,.,0
607746,34690.0,The,DT,0
607747,,two,CD,0
607748,,sides,NNS,0
607749,,announced,VBD,0
607750,,an,DT,0
607751,,agreement,NN,0
607752,,in,IN,0
607753,,principle,NN,0
607754,,Friday,NNP,13
607755,,that,WDT,0
607756,,covers,VBZ,0
607757,,tariffs,NNS,0
607758,,on,IN,0
607759,,agricultural,JJ,0
607760,,and,CC,0
607761,,industrial,JJ,0
607762,,goods,NNS,0
607763,,",",",",0
607764,,access,NN,0
607765,,to,TO,0
607766,,Russian,JJ,3
607767,,financial,JJ,0
607768,,markets,NNS,0
607769,,",",",",0
607770,,and,CC,0
607771,,Moscow,NNP,7
607772,,'s,POS,0
607773,,protection,NN,0
607774,,of,IN,0
607775,,intellectual,JJ,0
607776,,property,NN,0
607777,,rights,NNS,0
607778,,.,.,0
607779,34692.0,U.S.,NNP,15
607780,,Trade,NNP,0
607781,,Representative,NNP,0
607782,,Susan,NNP,1
607783,,Schwab,NNP,2
607784,,said,VBD,0
607785,,the,DT,0
607786,,two,CD,0
607787,,countries,NNS,0
607788,,are,VBP,0
607789,,still,RB,0
607790,,finalizing,VBG,0
607791,,the,DT,0
607792,,details,NNS,0
607793,,but,CC,0
607794,,hope,VBP,0
607795,,to,TO,0
607796,,sign,VB,0
607797,,a,DT,0
607798,,formal,JJ,0
607799,,document,NN,0
607800,,at,IN,0
607801,,the,DT,0
607802,,Asia-Pacific,NNP,15
607803,,Economic,NNP,16
607804,,Cooperation,NNP,16
607805,,summit,NN,0
607806,,in,IN,0
607807,,Hanoi,NNP,7
607808,,next,JJ,0
607809,,week,NN,0
607810,,.,.,0
607811,34693.0,The,DT,0
607812,,United,NNP,7
607813,,States,NNPS,8
607814,,has,VBZ,0
607815,,been,VBN,0
607816,,the,DT,0
607817,,last,JJ,0
607818,,W.T.O,NNP,13
607819,,.,.,0
607820,,member,NN,0
607821,,to,TO,0
607822,,reach,VB,0
607823,,an,DT,0
607824,,bilateral,JJ,0
607825,,pact,NN,0
607826,,with,IN,0
607827,,Russia,NNP,7
607828,,.,.,0
607829,34694.0,Moscow,NNP,7
607830,,would,MD,0
607831,,then,RB,0
607832,,enter,VB,0
607833,,into,IN,0
607834,,membership,NN,0
607835,,negotiations,NNS,0
607836,,with,IN,0
607837,,the,DT,0
607838,,entire,JJ,0
607839,,trade,NN,0
607840,,organization,NN,0
607841,,.,.,0
607842,34695.0,The,DT,0
607843,,World,NNP,15
607844,,Health,NNP,16
607845,,Organization,NNP,16
607846,,is,VBZ,0
607847,,warning,VBG,0
607848,,of,IN,0
607849,,the,DT,0
607850,,danger,NN,0
607851,,of,IN,0
607852,,small,JJ,0
607853,,",",",",0
607854,,undetected,JJ,0
607855,,bird,NN,0
607856,,flu,NN,0
607857,,outbreaks,NNS,0
607858,,in,IN,0
607859,,China,NNP,7
607860,,",",",",0
607861,,following,VBG,0
607862,,the,DT,0
607863,,country,NN,0
607864,,'s,POS,0
607865,,third,NN,0
607866,,confirmed,VBD,0
607867,,human,JJ,0
607868,,fatality,NN,0
607869,,from,IN,0
607870,,the,DT,0
607871,,virus,NN,0
607872,,.,.,0
607873,34696.0,China,NNP,7
607874,,announced,VBD,0
607875,,on,IN,0
607876,,Thursday,NNP,13
607877,,the,DT,0
607878,,latest,JJS,0
607879,,bird,NN,0
607880,,flu,NN,0
607881,,victim,NN,0
607882,,was,VBD,0
607883,,a,DT,0
607884,,41-year-old,JJ,0
607885,,woman,NN,0
607886,,in,IN,0
607887,,Fujian,JJ,0
607888,,province,NN,0
607889,,who,WP,0
607890,,had,VBD,0
607891,,died,VBN,0
607892,,last,JJ,0
607893,,week,NN,0
607894,,.,.,0
607895,34697.0,No,DT,0
607896,,outbreaks,NNS,0
607897,,were,VBD,0
607898,,reported,VBN,0
607899,,in,IN,0
607900,,the,DT,0
607901,,area,NN,0
607902,,where,WRB,0
607903,,she,PRP,0
607904,,lived,VBD,0
607905,,",",",",0
607906,,and,CC,0
607907,,authorities,NNS,0
607908,,are,VBP,0
607909,,unsure,JJ,0
607910,,how,WRB,0
607911,,she,PRP,0
607912,,contracted,VBD,0
607913,,the,DT,0
607914,,virus,NN,0
607915,,.,.,0
607916,34698.0,The,DT,0
607917,,WHO,NNP,15
607918,,'s,POS,0
607919,,spokesman,NN,0
607920,,in,IN,0
607921,,Beijing,NNP,7
607922,,",",",",0
607923,,Roy,NNP,1
607924,,Wadia,NNP,2
607925,,",",",",0
607926,,said,VBD,0
607927,,Friday,NNP,13
607928,,many,JJ,0
607929,,bird,NN,0
607930,,flu,NN,0
607931,,outbreaks,NNS,0
607932,,among,IN,0
607933,,wild,JJ,0
607934,,birds,NNS,0
607935,,and,CC,0
607936,,poultry,NN,0
607937,,in,IN,0
607938,,China,NNP,7
607939,,are,VBP,0
607940,,small,JJ,0
607941,,and,CC,0
607942,,hard,JJ,0
607943,,to,TO,0
607944,,detect,VB,0
607945,,.,.,0
607946,34699.0,He,PRP,0
607947,,said,VBD,0
607948,,it,PRP,0
607949,,is,VBZ,0
607950,,hard,JJ,0
607951,,for,IN,0
607952,,China,NNP,7
607953,,to,TO,0
607954,,alert,VB,0
607955,,the,DT,0
607956,,public,NN,0
607957,,when,WRB,0
607958,,infected,JJ,0
607959,,birds,NNS,0
607960,,die,VBP,0
607961,,in,IN,0
607962,,small,JJ,0
607963,,numbers,NNS,0
607964,,.,.,0
607965,34700.0,Police,NNS,0
607966,,in,IN,0
607967,,Indian,JJ,3
607968,,Kashmir,NNP,7
607969,,say,VBP,0
607970,,a,DT,0
607971,,Muslim,NNP,15
607972,,woman,NN,0
607973,,has,VBZ,0
607974,,died,VBN,0
607975,,when,WRB,0
607976,,a,DT,0
607977,,bomb,NN,0
607978,,she,PRP,0
607979,,was,VBD,0
607980,,carrying,VBG,0
607981,,exploded,VBN,0
607982,,.,.,0
607983,34701.0,A,DT,0
607984,,militant,JJ,0
607985,,group,NN,0
607986,,claimed,VBD,0
607987,,she,PRP,0
607988,,was,VBD,0
607989,,a,DT,0
607990,,suicide,NN,0
607991,,bomber,NN,0
607992,,who,WP,0
607993,,killed,VBD,0
607994,,or,CC,0
607995,,injured,VBD,0
607996,,five,CD,0
607997,,soldiers,NNS,0
607998,,",",",",0
607999,,but,CC,0
608000,,police,NNS,0
608001,,denied,VBD,0
608002,,there,EX,0
